,positiveCount,NegativeCount,SentencePolarity,AltSentimentCount
2005,0,0,0.0,0
2006,2,0,0.15000000000000002,0
2007,0,0,0.0,0
2008,2,0,0.25,0
2009,5,0,0.35,0
2010,4,0,0.3174242424242424,0
2011,0,0,0.0,0
2012,0,1,-0.10416666666666667,1
2013,0,0,0.0,0
2014,0,0,0.0,0
2015,2,0,0.75,1
2016,0,0,0.0,0
2017,0,0,0.0,0
2018,2,0,0.43333333333333335,0
2019,0,0,0.0,0
2020,1,1,0.04999999999999999,1
2021,0,1,-0.4,0
2022,3,1,0.26875,3
2023,1,0,0.4,0
2024,0,0,0.0,0
2025,0,0,0.0,0
2026,0,1,-0.1875,1
2027,1,0,0.125,1
2028,1,1,0.3333333333333333,1
2029,0,0,0.0,0
2030,0,0,0.125,0
2031,0,0,0.0,0
2032,1,0,0.5,1
2033,1,0,1.0,0
2034,3,0,0.09166666666666667,0
2035,0,0,0.0,0
2036,0,0,0.0,0
2037,0,0,0.0,0
2038,2,0,0.8,0
2039,0,0,0.0,0
2040,1,0,0.2,0
2041,1,0,0.4375,0
2042,2,0,0.39999999999999997,0
2043,1,1,0.17777777777777778,1
2044,1,1,0.05000000000000001,2
2045,1,0,0.2284722222222222,1
2046,0,0,0.0,0
2047,0,0,0.0,0
2048,0,0,0.0,0
2049,0,0,0.0,0
2050,2,0,0.39999999999999997,0
2051,0,0,0.0,0
2052,1,0,0.35,0
2053,1,0,0.25,0
2054,0,0,0.0,0
2055,0,0,0.0,0
2056,1,0,0.3,0
2057,1,0,0.5,0
2058,4,0,0.3174242424242424,0
2059,1,1,0.4,2
2060,1,0,0.20000000000000004,0
2061,0,0,0.0,0
2062,2,0,0.4166666666666667,0
2063,0,0,0.0,0
2064,2,0,0.36818181818181817,0
2065,0,0,0.0,0
2066,0,0,0.0,0
2067,0,0,0.0,0
2068,0,0,0.0,0
2069,1,1,-0.10714285714285715,2
2070,0,0,0.0,0
2071,0,0,0.0,0
2072,0,1,-0.2,1
2073,0,0,0.0,0
2074,1,0,0.0,1
2075,1,1,0.16666666666666669,2
2076,0,0,0.0,0
2077,1,0,0.5,0
2078,0,0,0.0,0
2079,0,0,0.0,0
2080,1,0,1.0,0
2081,2,0,0.425,0
2082,1,1,-0.9099999999999999,1
2083,1,0,0.5,1
2084,3,0,0.44999999999999996,0
2085,1,0,0.5,0
2086,1,0,0.4,0
2087,0,0,0.0,0
2088,1,1,-0.09999999999999998,2
2089,1,0,0.4,0
2090,1,0,0.45,0
2091,3,1,0.2866666666666667,2
2092,0,0,0.0,0
2093,1,1,0.07499999999999998,2
2094,0,3,-0.12000000000000002,1
2095,1,0,0.8,1
2096,0,0,0.0,0
2097,0,0,0.5,0
2098,1,0,0.175,0
2099,1,0,0.35,0
2100,0,1,-0.5,1
2101,1,0,0.5,1
2102,1,0,0.25,0
2103,0,0,0.0,0
2104,1,0,0.5,0
2105,1,0,0.2,0
2106,0,1,-0.1,1
2107,0,0,-0.07777777777777779,0
2108,0,0,0.0,0
2109,2,0,0.1285714285714286,1
2110,1,0,0.35,0
2111,1,0,0.10000000000000002,0
2112,0,1,-0.2,1
2113,0,1,-0.27499999999999997,0
2114,1,0,0.7,1
2115,0,0,0.0,0
2116,1,0,0.22727272727272727,0
2117,1,1,0.09999999999999998,2
2118,0,1,-0.7,1
2119,1,1,0.14999999999999997,1
2120,0,0,0.0,0
2121,0,0,0.0,0
2122,2,1,0.175,2
2123,0,0,0.0,0
2124,1,2,-0.25833333333333336,1
2125,2,0,0.2916666666666667,1
2126,0,0,0.0,0
2127,1,0,0.125,0
2128,0,0,0.0,0
2129,1,0,0.25,0
2130,2,0,0.85,0
2131,0,0,0.0,0
2132,1,1,0.23125,2
2133,1,1,0.2142857142857143,2
2134,1,0,0.7500000000000001,0
2135,0,0,0.0,0
2136,2,0,0.24242424242424243,0
2137,0,0,0.0,0
2138,1,0,0.5,0
2139,1,2,-0.45,2
2140,1,0,0.7,0
2141,0,0,0.0,0
2142,1,1,0.09722222222222221,2
2143,1,0,0.0,0
2144,0,0,0.0,0
2145,0,1,-0.3,1
2146,0,2,-0.25625,0
2147,0,0,0.0,0
2148,1,0,0.25,1
2149,1,0,0.8,0
2150,2,0,0.375,0
2151,0,0,0.0,0
2152,0,0,0.0,0
2153,1,0,0.8,0
2154,0,0,0.25,0
2155,2,0,0.3055555555555556,0
2156,0,0,0.0,0
2157,2,0,0.5,0
2158,0,0,0.0,0
2159,0,0,0.0,0
2160,1,0,0.625,0
2161,0,1,-0.2,1
2162,1,1,0.5,1
2163,0,0,0.0,0
2164,0,2,-0.1111111111111111,1
2165,0,0,0.0,0
2166,3,0,0.4666666666666666,1
2167,1,1,0.08333333333333334,1
2168,0,0,0.0,0
2169,1,0,1.0,1
2170,1,1,-0.24999999999999997,2
2171,0,0,0.17222222222222222,0
2172,0,3,-0.175,1
2173,2,0,0.5,1
2174,1,0,0.3333333333333333,0
2175,1,0,0.3125,0
2176,0,0,0.0,0
2177,1,0,0.5,0
2178,1,0,0.8,0
2179,0,0,0.0,0
2180,1,0,0.625,0
2181,0,0,0.0,0
2182,1,0,0.8,0
2183,2,0,0.45,0
2184,3,0,0.1111111111111111,0
2185,0,2,-0.3653846153846154,1
2186,0,0,0.0,0
2187,2,1,0.26666666666666666,1
2188,0,1,-0.4,1
2189,0,1,-0.03125,0
2190,2,1,0.3230769230769231,1
2191,3,0,0.4787878787878788,0
2192,0,1,-0.2734375,1
2193,3,0,0.75,1
2194,1,0,0.25,0
2195,0,0,0.0,0
2196,1,0,0.625,0
2197,0,1,-0.3333333333333333,1
2198,1,0,0.1,1
2199,1,0,0.8,0
2200,0,0,0.0,0
2201,0,0,0.0,0
2202,1,0,0.14285714285714285,0
2203,0,0,0.0,0
2204,0,1,-0.25,1
2205,2,0,0.43333333333333335,1
2206,1,0,0.25,0
2207,1,0,0.25,0
2208,2,0,0.36190476190476195,0
2209,2,0,0.225,0
2210,2,2,-0.2625,1
2211,1,0,0.05,1
2212,0,1,-0.4,1
2213,1,0,0.5,1
2214,1,0,0.125,0
2215,1,1,-0.09999999999999999,1
2216,0,1,0.1,0
2217,2,1,-0.075,2
2218,1,0,0.6,1
2219,1,1,0.2346153846153846,2
2220,1,0,0.2857142857142857,0
2221,1,0,0.5,0
2222,2,0,0.325,0
2223,0,0,0.0,0
2224,0,0,0.0,0
2225,0,0,0.0,0
2226,1,0,0.6,0
2227,3,0,0.26666666666666666,0
2228,0,1,-0.05,1
2229,1,0,0.1875,1
2230,0,0,0.0,0
2231,0,0,0.0,0
2232,0,1,0.4049479166666667,1
2233,2,0,0.525,1
2234,0,0,0.0,0
2235,0,1,-1.0,1
2236,1,0,0.3,1
2237,0,1,-0.16666666666666666,1
2238,0,0,0.0,0
2239,0,0,0.0,0
2240,0,0,0.0,0
2241,3,0,0.45,1
2242,0,0,0.0,0
2243,0,0,0.0,0
2244,0,0,0.0,0
2245,2,0,0.31,0
2246,0,0,0.0,0
2247,0,0,0.0,0
2248,0,1,-1.0,1
2249,1,0,0.3,1
2250,2,0,0.5,0
2251,1,0,0.3125,0
2252,1,2,-0.30000000000000004,2
2253,1,0,0.35,0
2254,3,0,0.3,0
2255,0,1,-0.5,1
2256,1,0,0.7,1
2257,2,0,0.1625,0
2258,1,0,0.5,0
2259,1,2,-0.0035714285714285774,1
2260,1,0,0.4,1
2261,0,0,0.0,0
2262,1,0,0.25,0
2263,3,0,0.13636363636363635,0
2264,0,0,0.0,0
2265,0,0,0.0,0
2266,1,0,0.1,0
2267,0,0,0.0,0
2268,0,0,0.0,0
2269,1,0,0.7,0
2270,0,1,-0.15625,1
2271,2,0,0.6,1
2272,2,0,0.8125,0
2273,1,0,1.0,0
2274,1,0,0.0,0
2275,3,0,0.26666666666666666,0
2276,1,1,-0.13333333333333333,1
2277,2,0,0.590625,1
2278,1,0,0.10000000000000002,0
2279,0,1,-0.8,1
2280,2,0,0.2833333333333333,1
2281,0,0,0.0,0
2282,2,1,0.07301587301587302,1
2283,0,0,0.0,0
2284,2,0,0.3333333333333333,1
2285,0,1,-0.6999999999999998,1
2286,0,1,-0.3,0
2287,2,0,0.3,1
2288,1,0,0.4,0
2289,2,0,0.75,0
2290,1,0,0.10000000000000002,0
2291,1,0,-0.125,0
2292,0,0,0.0,0
2293,0,0,0.0,0
2294,1,0,0.46875,0
2295,1,1,-0.15,1
2296,2,1,-0.12698412698412698,3
2297,2,0,0.625,0
2298,0,0,0.0,0
2299,1,0,0.625,0
2300,0,1,-0.1,1
2301,2,0,0.5,1
2302,1,0,0.0625,0
2303,1,0,0.6975446428571428,0
2304,2,0,0.16666666666666666,0
2305,0,1,-0.25,1
2306,0,2,-0.5,0
2307,1,1,-0.020833333333333343,2
2308,1,0,0.5,1
2309,2,0,0.11818181818181818,0
2310,1,1,0.5,2
2311,1,1,0.1,1
2312,0,0,0.0,0
2313,1,0,1.0,1
2314,0,0,0.0,0
2315,2,0,0.5,0
2316,1,0,0.5,0
2317,0,1,-1.0,1
2318,0,0,0.0,0
2319,0,0,0.0,0
2320,0,0,0.0,0
2321,0,1,-0.78125,0
2322,1,0,0.5,1
2323,1,1,-0.10000000000000002,1
2324,2,0,0.26666666666666666,1
2325,0,0,0.0,0
2326,0,2,-0.790625,1
2327,2,1,0.30833333333333335,1
2328,0,0,0.0,0
2329,1,0,0.9,0
2330,0,0,0.0,0
2331,1,0,0.5,0
2332,0,0,-0.125,0
2333,0,1,-0.2,1
2334,1,0,0.1,1
2335,1,0,1.0,0
2336,0,0,0.0,0
2337,2,0,0.1125,0
2338,1,0,0.35,0
2339,0,0,0.0,0
2340,0,1,-0.5,1
2341,1,0,0.8,1
2342,0,0,0.0,0
2343,3,2,0.125,3
2344,1,0,0.5,1
2345,0,0,0.0,0
2346,0,1,-0.2916666666666667,1
2347,1,0,0.2,1
2348,1,1,0.16666666666666669,1
2349,0,0,0.0,0
2350,0,0,0.0,0
2351,1,1,-0.1666666666666666,2
2352,1,0,1.0,1
2353,0,0,0.0,0
